enrollment_key,learner_key,course_key,term_key,program_key,is_course_passed,letter_grade,final_score,is_withdrawn,attendance_rate
504365,10781,2,4,1,TRUE,B,87.1,FALSE,0.98
504366,10781,10,5,1,TRUE,B,96.3,FALSE,0.8
504367,10781,6,5,1,TRUE,C,82.6,FALSE,0.81
504368,10781,5,5,1,FALSE,F,74.3,FALSE,0.76
504369,10781,12,6,1,TRUE,C,85.5,FALSE,0.92
504370,10781,1,6,1,TRUE,A,89.9,FALSE,0.61
504371,10781,4,6,1,TRUE,C,80.0,FALSE,0.57
504372,10781,9,7,1,TRUE,C,97.7,FALSE,0.83
504373,10782,16,3,3,FALSE,F,63.9,FALSE,0.96
504374,10782,14,3,3,TRUE,B,98.1,FALSE,0.67
504375,10782,15,4,3,FALSE,D,54.5,FALSE,0.82
504376,10783,7,3,1,TRUE,B,90.1,FALSE,0.65
504377,10783,8,3,1,TRUE,A,97.1,FALSE,0.56
504378,10783,9,3,1,TRUE,B,76.9,FALSE,0.61
504379,10783,13,4,1,FALSE,D,74.3,FALSE,0.97
504380,10783,12,4,1,FALSE,D,72.0,FALSE,0.79
504381,10783,4,4,1,FALSE,F,66.3,FALSE,0.96
504382,10784,16,3,3,TRUE,A,92.0,FALSE,0.96
504383,10784,15,3,3,TRUE,B,93.2,FALSE,0.82
504384,10784,14,3,3,TRUE,B,89.1,FALSE,0.97
504385,10785,14,3,4,TRUE,A,80.7,FALSE,0.72
504386,10785,16,3,4,TRUE,A,78.8,FALSE,0.94
504387,10785,8,3,4,TRUE,A,87.4,FALSE,0.75
504388,10785,15,4,4,TRUE,B,78.2,FALSE,0.94
504389,10786,8,2,4,TRUE,B,83.8,FALSE,0.86
504390,10786,15,2,4,TRUE,C,93.8,FALSE,0.88
504391,10786,16,3,4,TRUE,A,83.1,FALSE,0.66
504392,10786,14,3,4,TRUE,B,78.0,FALSE,0.88
504393,10787,14,9,6,TRUE,C,84.3,FALSE,0.91
504394,10787,10,9,6,FALSE,D,66.7,FALSE,0.78
504395,10787,15,10,6,TRUE,C,92.7,FALSE,0.93
504396,10787,16,10,6,TRUE,A,87.3,FALSE,0.84
504397,10788,4,7,2,TRUE,B,83.3,FALSE,0.82
504398,10788,8,7,2,TRUE,B,97.4,FALSE,0.94
504399,10788,6,8,2,TRUE,A,76.9,FALSE,0.78
504400,10788,11,8,2,TRUE,B,90.9,FALSE,0.75
504401,10788,3,9,2,TRUE,B,85.7,FALSE,0.83
504402,10788,2,9,2,TRUE,B,81.5,FALSE,0.94
504403,10788,1,10,2,TRUE,A,96.1,FALSE,0.61
504404,10788,12,10,2,TRUE,B,78.6,FALSE,0.88
504405,10788,7,11,2,,,,FALSE,0.83
504406,10788,5,11,2,,,,FALSE,0.7
504407,10789,14,1,6,TRUE,C,88.7,FALSE,0.74
504408,10789,15,1,6,TRUE,A,97.1,FALSE,0.75
504409,10789,10,2,6,TRUE,B,91.3,FALSE,0.9
504410,10789,16,2,6,TRUE,A,86.7,FALSE,0.7
504411,10790,15,5,3,TRUE,B,97.3,FALSE,0.74
504412,10790,14,5,3,TRUE,A,92.6,FALSE,0.72
504413,10790,16,6,3,TRUE,A,78.7,FALSE,0.77
504414,10791,11,4,2,TRUE,C,96.8,FALSE,0.92
504415,10791,4,4,2,FALSE,D,55.5,FALSE,0.7
504416,10791,12,5,2,TRUE,B,82.0,FALSE,0.83
504417,10791,5,5,2,TRUE,B,94.9,FALSE,0.91
504418,10791,3,6,2,TRUE,B,85.2,FALSE,0.98
504419,10791,1,6,2,TRUE,C,79.9,FALSE,0.77
504420,10792,16,6,6,TRUE,A,89.7,FALSE,0.69
504421,10792,14,6,6,TRUE,A,88.9,FALSE,0.78
504422,10792,15,6,6,TRUE,A,76.2,FALSE,0.59
504423,10792,10,7,6,TRUE,C,96.9,FALSE,0.76
504424,10793,8,8,2,TRUE,A,84.2,FALSE,0.9
504425,10793,1,8,2,TRUE,A,98.2,FALSE,0.85
504426,10793,11,8,2,TRUE,B,87.6,FALSE,0.99
504427,10793,4,9,2,TRUE,A,90.5,FALSE,0.99
504428,10793,5,9,2,FALSE,F,57.8,FALSE,0.82
504429,10793,7,9,2,FALSE,F,57.8,FALSE,0.63
504430,10794,9,4,1,TRUE,A,76.0,FALSE,0.85
504431,10794,8,4,1,TRUE,C,88.0,FALSE,0.75
504432,10794,13,4,1,FALSE,F,65.3,FALSE,0.8
504433,10794,11,5,1,TRUE,B,87.7,FALSE,0.98
504434,10794,2,5,1,TRUE,B,77.4,FALSE,0.9
504435,10794,12,5,1,TRUE,B,81.0,FALSE,0.95
504436,10795,12,3,1,TRUE,B,85.4,FALSE,0.68
504437,10795,7,3,1,TRUE,B,84.9,FALSE,0.93
504438,10795,10,4,1,TRUE,A,90.6,FALSE,0.89
504439,10795,2,4,1,TRUE,B,93.3,FALSE,0.92
504440,10795,11,5,1,TRUE,C,85.6,FALSE,0.7
504441,10795,6,5,1,TRUE,B,91.6,FALSE,0.75
504442,10795,8,6,1,TRUE,B,81.5,FALSE,0.63
504443,10795,5,6,1,TRUE,A,85.7,FALSE,0.69
504444,10795,4,7,1,TRUE,B,84.2,FALSE,0.65
504445,10795,9,7,1,TRUE,B,89.8,FALSE,0.66
504446,10795,1,8,1,TRUE,B,82.9,FALSE,0.73
504447,10795,3,8,1,TRUE,B,79.7,FALSE,0.55
504448,10796,14,8,6,TRUE,B,95.3,FALSE,0.91
504449,10796,10,8,6,TRUE,B,97.9,FALSE,0.73
504450,10796,16,9,6,TRUE,A,94.4,FALSE,0.98
504451,10796,15,9,6,TRUE,A,98.7,FALSE,0.93
504452,10797,12,5,5,TRUE,A,86.8,FALSE,0.96
504453,10797,11,5,5,TRUE,B,80.0,FALSE,0.87
504454,10797,9,5,5,TRUE,B,76.3,FALSE,0.85
504455,10797,10,6,5,TRUE,B,87.4,FALSE,0.96
504456,10798,12,3,5,TRUE,B,93.9,FALSE,0.81
504457,10798,9,3,5,TRUE,B,96.9,FALSE,0.85
504458,10799,2,3,2,TRUE,C,83.1,FALSE,0.61
504459,10799,1,3,2,TRUE,C,93.0,FALSE,0.74
504460,10799,3,3,2,TRUE,B,97.6,FALSE,0.65
504461,10800,15,2,4,FALSE,D,58.9,FALSE,0.98
504462,10800,16,2,4,TRUE,B,96.2,FALSE,0.63
504463,10800,14,3,4,FALSE,D,52.0,FALSE,0.75
504464,10800,8,3,4,TRUE,B,77.4,FALSE,0.61
504465,10801,5,1,1,FALSE,D,53.9,FALSE,0.57
504466,10801,13,1,1,FALSE,F,54.9,FALSE,0.96
504467,10801,9,1,1,TRUE,B,92.0,FALSE,0.94
504468,10801,3,2,1,TRUE,C,85.2,FALSE,1.0
504469,10801,1,2,1,TRUE,B,86.8,FALSE,0.86
504470,10801,7,2,1,FALSE,F,55.4,FALSE,0.64
504471,10801,8,3,1,TRUE,C,84.7,FALSE,0.91
504472,10801,12,3,1,TRUE,B,76.9,FALSE,0.57
504473,10801,11,3,1,TRUE,A,78.0,FALSE,0.79
504474,10801,10,4,1,TRUE,C,96.6,FALSE,0.9
504475,10801,2,4,1,TRUE,B,88.9,FALSE,0.71
504476,10801,6,4,1,TRUE,A,83.0,FALSE,0.76
504477,10801,4,5,1,TRUE,B,83.4,FALSE,0.74
504478,10802,11,1,5,TRUE,A,87.1,FALSE,0.57
504479,10802,12,1,5,TRUE,B,75.1,FALSE,0.77
504480,10802,10,2,5,TRUE,A,92.3,FALSE,0.65
504481,10802,9,2,5,TRUE,A,75.3,FALSE,0.95
504482,10803,16,2,4,TRUE,A,81.9,FALSE,0.92
504483,10803,8,2,4,FALSE,F,74.4,FALSE,0.98
504484,10803,14,2,4,TRUE,A,81.8,FALSE,0.82
504485,10803,15,3,4,TRUE,A,81.0,FALSE,0.63
504486,10804,14,6,6,TRUE,A,79.2,FALSE,0.73
504487,10804,16,6,6,TRUE,B,98.2,FALSE,0.78
504488,10804,15,6,6,TRUE,B,78.5,FALSE,0.7
504489,10804,10,7,6,TRUE,A,85.1,FALSE,0.95
504490,10805,9,6,5,FALSE,D,60.0,FALSE,0.6
504491,10805,11,6,5,FALSE,D,73.3,FALSE,0.8
504492,10805,12,6,5,FALSE,D,63.3,FALSE,0.76
504493,10805,10,7,5,TRUE,A,76.7,FALSE,0.59
504494,10806,13,7,1,TRUE,B,83.9,FALSE,0.68
504495,10806,1,7,1,TRUE,A,82.7,FALSE,0.94
504496,10806,6,7,1,TRUE,A,86.4,FALSE,0.95
504497,10807,8,2,2,TRUE,B,91.4,FALSE,0.89
504498,10807,3,2,2,TRUE,C,90.1,FALSE,0.7
504499,10807,6,2,2,TRUE,C,75.6,FALSE,0.57
504500,10807,7,3,2,FALSE,F,68.5,FALSE,0.7
504501,10807,11,3,2,TRUE,B,87.1,FALSE,0.59
504502,10807,1,3,2,TRUE,B,79.6,FALSE,0.9
504503,10807,2,4,2,TRUE,B,80.4,FALSE,0.64
504504,10807,4,4,2,TRUE,C,82.6,FALSE,0.9
504505,10807,5,4,2,TRUE,C,79.6,FALSE,0.94
504506,10808,8,4,4,TRUE,A,98.8,FALSE,0.75
504507,10808,15,4,4,TRUE,A,90.4,FALSE,0.59
504508,10809,16,8,6,FALSE,D,69.6,FALSE,0.87
504509,10809,15,8,6,TRUE,C,79.1,FALSE,0.93
504510,10809,14,8,6,TRUE,C,80.1,FALSE,0.92
504511,10809,10,9,6,TRUE,C,77.2,FALSE,0.93
504512,10810,8,7,4,TRUE,A,85.7,FALSE,0.71
504513,10810,14,7,4,TRUE,A,97.8,FALSE,0.99
504514,10810,15,8,4,TRUE,C,80.7,FALSE,0.58
504515,10810,16,8,4,TRUE,B,83.3,FALSE,0.95
504516,10811,11,9,5,TRUE,B,76.8,FALSE,0.65
504517,10811,12,9,5,TRUE,B,81.9,FALSE,0.56
504518,10811,10,9,5,TRUE,C,94.6,FALSE,0.68
504519,10811,9,10,5,TRUE,C,91.9,FALSE,0.68
504520,10812,7,1,2,TRUE,B,75.2,FALSE,0.73
504521,10812,8,1,2,TRUE,C,86.3,FALSE,0.69
504522,10812,1,1,2,TRUE,A,97.6,FALSE,0.75
504523,10812,4,2,2,TRUE,B,94.7,FALSE,0.56
504524,10812,11,2,2,TRUE,C,97.4,FALSE,0.85
504525,10812,2,2,2,TRUE,A,94.7,FALSE,0.6
504526,10812,5,3,2,TRUE,A,95.7,FALSE,0.88
504527,10812,12,3,2,FALSE,F,64.0,FALSE,0.75
504528,10812,3,3,2,FALSE,D,65.1,FALSE,0.93
504529,10812,6,4,2,FALSE,D,62.7,FALSE,0.57
504530,10813,11,3,1,TRUE,C,77.0,FALSE,0.81
504531,10813,10,3,1,TRUE,A,84.3,FALSE,0.95
504532,10813,2,4,1,TRUE,B,88.5,FALSE,0.84
504533,10813,13,4,1,TRUE,B,89.4,FALSE,0.69
504534,10813,5,5,1,FALSE,F,61.0,FALSE,0.84
504535,10813,6,5,1,TRUE,C,83.7,FALSE,0.91
504536,10813,9,6,1,TRUE,A,98.8,FALSE,0.62
504537,10813,1,6,1,TRUE,A,94.6,FALSE,0.99
504538,10814,12,2,5,TRUE,C,97.4,FALSE,0.76
504539,10814,9,2,5,TRUE,C,87.7,FALSE,0.82
504540,10814,10,2,5,TRUE,B,76.2,FALSE,0.6
504541,10814,11,3,5,TRUE,C,81.4,FALSE,0.79
504542,10815,11,7,2,TRUE,B,81.3,FALSE,0.97
504543,10815,12,7,2,TRUE,A,85.8,FALSE,0.72
504544,10815,3,7,2,TRUE,C,97.3,FALSE,0.86
504545,10815,2,8,2,TRUE,A,88.2,FALSE,0.79
504546,10815,7,8,2,TRUE,B,89.5,FALSE,0.76
504547,10815,1,8,2,TRUE,A,83.4,FALSE,0.93
504548,10815,5,9,2,TRUE,B,76.5,FALSE,0.95
504549,10815,6,9,2,TRUE,A,88.9,FALSE,0.72
504550,10815,4,9,2,TRUE,B,88.9,FALSE,0.74
504551,10815,8,10,2,TRUE,B,79.5,FALSE,0.66
504552,10816,15,4,6,TRUE,A,86.5,FALSE,0.57
504553,10816,16,4,6,TRUE,B,87.7,FALSE,0.91
504554,10816,10,4,6,TRUE,A,86.5,FALSE,0.66
504555,10816,14,5,6,TRUE,C,79.3,FALSE,0.63
504556,10817,2,7,1,TRUE,C,89.2,FALSE,0.82
504557,10817,7,7,1,TRUE,B,83.8,FALSE,0.65
504558,10817,6,8,1,TRUE,A,94.2,FALSE,0.81
504559,10817,1,8,1,TRUE,B,90.5,FALSE,0.74
504560,10817,12,9,1,TRUE,A,75.2,FALSE,0.81
504561,10817,4,9,1,TRUE,B,92.3,FALSE,0.72
504562,10817,13,10,1,TRUE,B,90.6,FALSE,0.7
504563,10817,8,10,1,TRUE,C,90.8,FALSE,0.77
504564,10817,9,11,1,,,,FALSE,0.58
504565,10817,5,11,1,,,,FALSE,0.69
504566,10818,16,3,3,TRUE,C,76.8,FALSE,0.7
504567,10818,14,3,3,TRUE,A,95.6,FALSE,0.95
504568,10818,15,4,3,TRUE,B,76.2,FALSE,0.78
504569,10819,1,8,1,TRUE,B,77.4,FALSE,0.72
504570,10819,5,8,1,TRUE,A,86.1,FALSE,0.91
504571,10819,11,9,1,TRUE,B,82.8,FALSE,0.81
504572,10819,2,9,1,TRUE,B,93.6,FALSE,0.84
504573,10820,12,8,5,TRUE,B,76.6,FALSE,0.62
504574,10820,9,8,5,TRUE,B,93.0,FALSE,0.67
504575,10821,14,1,6,TRUE,A,97.1,FALSE,0.6
504576,10821,16,1,6,TRUE,B,76.7,FALSE,0.94
504577,10821,10,1,6,TRUE,B,89.7,FALSE,0.84
504578,10821,15,2,6,TRUE,C,78.7,FALSE,0.81
504579,10822,9,6,5,TRUE,C,94.1,FALSE,0.58
504580,10822,12,6,5,FALSE,F,66.9,FALSE,0.93
504581,10822,10,6,5,TRUE,A,83.9,FALSE,0.84
504582,10822,11,7,5,TRUE,B,95.1,FALSE,0.93
504583,10823,16,6,6,TRUE,B,83.0,FALSE,0.68
504584,10823,14,6,6,TRUE,A,75.1,FALSE,0.98
504585,10823,10,7,6,TRUE,B,83.2,FALSE,0.91
504586,10823,15,7,6,TRUE,A,91.7,FALSE,0.85
504587,10824,14,5,3,TRUE,B,95.6,FALSE,0.66
504588,10824,15,5,3,TRUE,B,81.6,FALSE,0.96
504589,10825,2,1,1,TRUE,A,98.6,FALSE,0.75
504590,10825,3,1,1,TRUE,B,83.6,FALSE,0.64
504591,10825,12,2,1,FALSE,F,54.9,FALSE,0.88
504592,10825,4,2,1,FALSE,D,52.5,FALSE,0.83
504593,10825,9,3,1,TRUE,B,84.6,FALSE,0.78
504594,10825,7,3,1,TRUE,B,83.1,FALSE,0.85
504595,10825,11,4,1,FALSE,D,67.3,FALSE,0.67
504596,10825,1,4,1,TRUE,B,91.2,FALSE,0.73
504597,10825,8,5,1,TRUE,B,75.3,FALSE,0.7
504598,10825,5,5,1,TRUE,A,94.2,FALSE,0.7
504599,10826,14,8,3,TRUE,A,90.5,FALSE,0.85
504600,10826,16,8,3,TRUE,B,88.2,FALSE,0.58
504601,10826,15,8,3,TRUE,B,92.7,FALSE,0.82
504602,10827,7,9,1,FALSE,F,48.2,FALSE,0.65
504603,10827,1,9,1,TRUE,C,83.7,FALSE,0.73
504604,10827,4,10,1,TRUE,A,79.5,FALSE,0.68
504605,10827,13,10,1,FALSE,F,56.5,FALSE,0.96
504606,10827,6,11,1,TRUE,B,75.7,FALSE,0.69
504607,10827,8,11,1,,,,FALSE,0.84
504608,10828,14,6,4,TRUE,A,82.1,FALSE,0.86
504609,10828,8,6,4,TRUE,B,79.5,FALSE,0.61
504610,10828,15,6,4,TRUE,C,86.0,FALSE,0.7
504611,10828,16,7,4,TRUE,B,77.4,FALSE,0.69
504612,10829,8,4,2,FALSE,F,56.3,FALSE,0.65
504613,10829,3,4,2,TRUE,B,94.9,FALSE,0.9
504614,10829,4,5,2,TRUE,A,80.7,FALSE,0.79
504615,10829,12,5,2,TRUE,C,98.3,FALSE,0.61
504616,10830,8,8,1,TRUE,B,95.0,FALSE,0.62
504617,10830,9,8,1,TRUE,A,85.6,FALSE,0.92
504618,10830,6,8,1,TRUE,A,75.7,FALSE,0.83
504619,10830,11,9,1,TRUE,C,90.6,FALSE,0.97
504620,10830,2,9,1,TRUE,B,93.0,FALSE,0.84
504621,10830,1,9,1,TRUE,B,85.2,FALSE,0.96
504622,10830,4,10,1,TRUE,C,98.3,FALSE,0.94
504623,10830,10,10,1,TRUE,A,86.7,FALSE,0.58
504624,10830,3,10,1,TRUE,B,83.1,FALSE,0.93
504625,10831,15,4,6,TRUE,B,96.2,FALSE,0.93
504626,10831,16,4,6,FALSE,D,65.8,FALSE,0.98
504627,10831,10,4,6,TRUE,A,94.2,FALSE,0.71
504628,10831,14,5,6,TRUE,A,83.3,FALSE,0.75
504629,10832,5,8,1,TRUE,B,77.5,FALSE,0.63
504630,10832,1,8,1,TRUE,B,88.8,FALSE,0.84
504631,10832,6,8,1,TRUE,B,90.0,FALSE,0.8
504632,10832,8,9,1,TRUE,C,75.5,FALSE,0.96
504633,10832,2,9,1,TRUE,A,90.6,FALSE,0.71
504634,10832,7,9,1,TRUE,A,93.6,FALSE,0.59
504635,10833,14,3,3,TRUE,C,94.7,FALSE,0.74
504636,10833,15,3,3,TRUE,A,79.5,FALSE,0.84
504637,10833,16,3,3,TRUE,B,82.5,FALSE,0.87
504638,10834,5,4,2,TRUE,B,88.2,FALSE,0.8
504639,10834,3,4,2,TRUE,B,89.6,FALSE,0.64
504640,10834,2,4,2,TRUE,B,84.1,FALSE,0.87
504641,10835,15,4,4,TRUE,B,75.3,FALSE,0.96
504642,10835,16,4,4,TRUE,B,89.7,FALSE,0.8
504643,10835,14,4,4,TRUE,A,81.7,FALSE,0.62
504644,10835,8,5,4,TRUE,A,83.0,FALSE,0.64
504645,10836,12,7,5,TRUE,B,76.6,FALSE,0.59
504646,10836,9,7,5,TRUE,B,90.8,FALSE,0.6
504647,10836,11,7,5,TRUE,A,97.2,FALSE,0.56
504648,10836,10,8,5,TRUE,A,82.4,FALSE,0.85
504649,10837,6,2,2,FALSE,F,54.3,FALSE,0.61
504650,10837,11,2,2,TRUE,C,85.1,FALSE,0.77
504651,10837,2,2,2,TRUE,A,94.4,FALSE,1.0
504652,10837,1,3,2,TRUE,C,97.9,FALSE,0.63
504653,10837,5,3,2,TRUE,A,88.1,FALSE,0.78
504654,10837,3,3,2,TRUE,B,96.3,FALSE,0.92
504655,10837,8,4,2,TRUE,A,88.7,FALSE,0.71
504656,10837,12,4,2,TRUE,C,91.2,FALSE,0.86
504657,10837,4,4,2,TRUE,A,96.1,FALSE,0.58
504658,10838,7,4,2,TRUE,A,95.2,FALSE,0.66
504659,10838,12,4,2,TRUE,B,96.5,FALSE,0.78
504660,10838,1,4,2,TRUE,B,80.8,FALSE,0.88
504661,10839,3,8,1,TRUE,A,83.9,FALSE,0.85
504662,10839,2,8,1,TRUE,B,78.1,FALSE,0.62
504663,10839,8,9,1,TRUE,B,81.1,FALSE,0.59
504664,10839,13,9,1,FALSE,D,61.7,FALSE,0.58
504665,10839,9,10,1,TRUE,B,86.3,FALSE,0.84
504666,10839,11,10,1,TRUE,A,79.4,FALSE,0.68
504667,10840,7,7,1,TRUE,B,79.9,FALSE,0.61
504668,10840,5,7,1,FALSE,F,57.5,FALSE,0.91
504669,10840,9,7,1,TRUE,A,84.5,FALSE,0.56
504670,10840,6,8,1,TRUE,A,79.8,FALSE,0.7
504671,10840,2,8,1,TRUE,B,92.9,FALSE,0.69
504672,10840,11,8,1,FALSE,F,60.5,FALSE,0.86
504673,10840,12,9,1,FALSE,D,54.1,FALSE,0.74
504674,10840,3,9,1,TRUE,A,91.6,FALSE,0.85
504675,10840,4,9,1,TRUE,A,94.1,FALSE,0.87
504676,10841,1,6,1,TRUE,A,83.9,FALSE,0.65
504677,10841,3,6,1,TRUE,A,90.8,FALSE,0.91
504678,10841,2,6,1,TRUE,B,77.0,FALSE,0.65
504679,10841,7,7,1,TRUE,A,90.3,FALSE,0.57
504680,10841,4,7,1,TRUE,B,80.4,FALSE,0.71
504681,10841,5,7,1,TRUE,C,82.7,FALSE,0.78
504682,10841,6,8,1,TRUE,A,94.4,FALSE,0.84
504683,10841,8,8,1,TRUE,A,94.9,FALSE,0.68
504684,10841,11,8,1,TRUE,A,96.6,FALSE,0.77
504685,10841,12,9,1,TRUE,B,90.8,FALSE,0.88
504686,10841,9,9,1,FALSE,F,64.5,FALSE,0.71
504687,10841,10,9,1,TRUE,B,82.7,FALSE,0.83
504688,10841,13,10,1,TRUE,B,77.5,FALSE,0.84
504689,10842,13,6,1,FALSE,D,62.9,FALSE,0.56
504690,10842,8,6,1,TRUE,B,87.4,FALSE,0.95
504691,10842,9,6,1,FALSE,D,73.8,FALSE,0.98
504692,10842,2,7,1,FALSE,D,57.4,FALSE,0.8
504693,10842,5,7,1,TRUE,B,76.3,FALSE,0.71
504694,10842,12,7,1,TRUE,A,92.3,FALSE,0.85
504695,10842,10,8,1,TRUE,A,97.5,FALSE,0.75
504696,10842,6,8,1,TRUE,B,87.4,FALSE,0.85
504697,10842,1,8,1,TRUE,B,91.8,FALSE,0.94
504698,10842,3,9,1,TRUE,A,94.3,FALSE,0.84
504699,10842,7,9,1,TRUE,A,78.3,FALSE,0.89
504700,10842,11,9,1,FALSE,F,49.0,FALSE,0.86
504701,10843,2,1,2,TRUE,B,77.5,FALSE,0.72
504702,10843,6,1,2,TRUE,B,91.6,FALSE,0.59
504703,10843,8,1,2,TRUE,B,97.9,FALSE,0.8
504704,10843,4,2,2,TRUE,B,77.0,FALSE,0.67
504705,10843,3,2,2,TRUE,A,98.0,FALSE,0.9
504706,10843,11,2,2,TRUE,B,97.7,FALSE,0.58
504707,10844,14,3,4,FALSE,F,69.3,FALSE,0.78
504708,10844,15,3,4,TRUE,A,75.3,FALSE,0.62
504709,10844,8,4,4,TRUE,B,76.1,FALSE,0.85
504710,10844,16,4,4,TRUE,B,93.1,FALSE,0.66
504711,10845,14,4,4,TRUE,B,89.7,FALSE,0.85
504712,10845,8,4,4,TRUE,C,94.5,FALSE,0.58
504713,10845,15,5,4,TRUE,B,93.6,FALSE,0.91
504714,10845,16,5,4,TRUE,B,98.6,FALSE,0.75
504715,10846,1,7,2,TRUE,A,87.7,FALSE,0.97
504716,10846,7,7,2,TRUE,B,76.4,FALSE,0.74
504717,10847,6,2,2,TRUE,A,93.9,FALSE,0.76
504718,10847,7,2,2,TRUE,B,96.5,FALSE,0.58
504719,10847,11,3,2,TRUE,B,80.8,FALSE,0.67
504720,10847,12,3,2,TRUE,B,78.7,FALSE,0.91
504721,10847,8,4,2,TRUE,C,75.7,FALSE,0.7
504722,10847,1,4,2,TRUE,C,82.6,FALSE,0.85
504723,10848,8,2,2,TRUE,A,97.1,FALSE,0.84
504724,10848,12,2,2,FALSE,F,48.3,FALSE,0.66
504725,10848,5,2,2,TRUE,A,89.0,FALSE,0.9
504726,10849,7,2,1,TRUE,B,94.6,FALSE,0.67
504727,10849,1,2,1,TRUE,A,93.6,FALSE,0.61
504728,10849,11,3,1,TRUE,B,98.1,FALSE,0.85
504729,10849,8,3,1,TRUE,B,92.2,FALSE,0.67
504730,10849,4,4,1,FALSE,F,68.9,FALSE,0.79
504731,10849,13,4,1,TRUE,A,82.9,FALSE,0.75
504732,10849,10,5,1,TRUE,B,96.1,FALSE,0.99
504733,10849,9,5,1,TRUE,C,78.1,FALSE,0.83
504734,10849,5,6,1,FALSE,D,50.8,FALSE,0.99
504735,10849,2,6,1,TRUE,A,79.6,FALSE,0.71
504736,10849,12,7,1,TRUE,B,80.5,FALSE,0.78
504737,10849,3,7,1,TRUE,C,97.8,FALSE,0.97
504738,10850,5,1,1,TRUE,C,77.1,FALSE,0.95
504739,10850,2,1,1,TRUE,A,85.8,FALSE,0.71
504740,10850,13,2,1,TRUE,A,94.7,FALSE,0.71
504741,10850,7,2,1,TRUE,B,91.8,FALSE,0.77
504742,10850,4,3,1,TRUE,B,93.7,FALSE,0.8
504743,10850,8,3,1,TRUE,A,89.1,FALSE,0.69
504744,10850,12,4,1,TRUE,B,76.3,FALSE,0.55
504745,10850,1,4,1,TRUE,A,96.0,FALSE,0.73
504746,10850,10,5,1,TRUE,C,78.0,FALSE,0.85
504747,10850,9,5,1,TRUE,A,83.8,FALSE,0.77
504748,10850,3,6,1,TRUE,B,93.8,FALSE,0.71
504749,10850,11,6,1,TRUE,B,82.0,FALSE,0.56
504750,10851,6,1,2,TRUE,A,83.5,FALSE,0.82
504751,10851,8,1,2,FALSE,F,67.9,FALSE,0.81
504752,10851,5,2,2,TRUE,A,95.5,FALSE,0.61
504753,10851,4,2,2,TRUE,A,81.1,FALSE,0.75
504754,10851,7,3,2,TRUE,B,97.9,FALSE,0.85
504755,10851,11,3,2,TRUE,B,77.5,FALSE,0.68
504756,10852,9,6,1,TRUE,B,86.0,FALSE,0.71
504757,10852,5,6,1,TRUE,A,80.8,FALSE,0.9
504758,10852,6,7,1,TRUE,B,96.8,FALSE,0.74
504759,10852,12,7,1,TRUE,B,97.2,FALSE,0.82
504760,10852,13,8,1,TRUE,B,83.5,FALSE,0.71
504761,10852,10,8,1,TRUE,A,87.2,FALSE,0.63
504762,10853,15,5,3,FALSE,D,66.7,FALSE,0.86
504763,10853,14,5,3,TRUE,B,94.2,FALSE,0.88
504764,10853,16,6,3,TRUE,A,78.2,FALSE,0.97
504765,10854,15,1,4,TRUE,C,80.0,FALSE,0.96
504766,10854,8,1,4,TRUE,B,77.5,FALSE,0.96
504767,10854,14,1,4,TRUE,C,75.7,FALSE,0.67
504768,10854,16,2,4,FALSE,D,67.2,FALSE,0.7
504769,10855,10,3,1,TRUE,A,92.0,FALSE,0.79
504770,10855,8,3,1,TRUE,C,75.9,FALSE,0.68
504771,10855,4,3,1,TRUE,A,89.1,FALSE,0.91
504772,10856,13,6,1,TRUE,A,80.2,FALSE,0.92
504773,10856,1,6,1,TRUE,C,86.0,FALSE,0.9
504774,10856,6,6,1,TRUE,A,87.5,FALSE,0.82
504775,10856,5,7,1,TRUE,A,88.9,FALSE,0.92
504776,10856,2,7,1,TRUE,A,76.0,FALSE,0.72
504777,10856,11,7,1,TRUE,A,93.2,FALSE,0.67
504778,10856,4,8,1,TRUE,C,90.0,FALSE,0.78
504779,10856,10,8,1,TRUE,B,88.7,FALSE,0.99
504780,10856,7,8,1,TRUE,B,83.2,FALSE,0.58
504781,10857,8,6,4,TRUE,A,83.5,FALSE,0.8
504782,10857,14,6,4,TRUE,B,76.6,FALSE,0.65
504783,10857,15,6,4,TRUE,B,88.6,FALSE,0.57
504784,10858,3,1,1,TRUE,A,87.4,FALSE,0.95
504785,10858,6,1,1,TRUE,B,91.4,FALSE,0.85
504786,10859,2,9,1,TRUE,C,75.7,FALSE,0.83
504787,10859,7,9,1,TRUE,A,78.8,FALSE,0.79
504788,10859,8,10,1,TRUE,B,98.4,FALSE,0.63
504789,10859,13,10,1,TRUE,B,90.4,FALSE,0.81
504790,10859,12,11,1,,,,FALSE,0.92
504791,10859,5,11,1,TRUE,B,96.4,FALSE,0.87
504792,10860,10,3,6,TRUE,A,89.9,FALSE,0.63
504793,10860,15,3,6,FALSE,F,72.7,FALSE,0.91
504794,10860,14,4,6,TRUE,B,96.3,FALSE,0.97
504795,10860,16,4,6,TRUE,C,75.3,FALSE,0.68
504796,10861,8,1,4,TRUE,B,88.1,FALSE,0.84
504797,10861,16,1,4,TRUE,B,93.8,FALSE,0.7
504798,10861,14,1,4,TRUE,A,97.8,FALSE,0.81
504799,10861,15,2,4,TRUE,B,77.3,FALSE,0.57
504800,10862,10,8,5,TRUE,B,82.0,FALSE,0.61
504801,10862,11,8,5,TRUE,B,85.3,FALSE,0.6
